class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
goddess,0.5334916710853577,0.13437721133232117,-0.36034727096557617,0.532656729221344,0.11208793520927429,-0.3077635169029236,0.53537917137146,0.11243540048599243,-0.3081311881542206,0.5388967990875244,0.11257874965667725,-0.30800819396972656,0.520756185054779,0.10992959141731262,-0.3482491970062256,0.5135594010353088,0.10876265168190002,-0.34875282645225525,0.5058469176292419,0.10795369744300842,-0.34896597266197205,0.5253129601478577,0.11989990621805191,-0.06556549668312073,0.4781031608581543,0.11768597364425659,-0.25396138429641724,0.5352898240089417,0.15619522333145142,-0.2675561308860779,0.5226118564605713,0.15479299426078796,-0.3250408172607422,0.568446695804596,0.25959283113479614,0.13730087876319885,0.41406941413879395,0.26005953550338745,-0.2323513925075531,0.6761212348937988,0.29889434576034546,0.38860809803009033,0.3266533613204956,0.2980385720729828,-0.5741124153137207,0.7496132254600525,0.1940387487411499,0.4549633860588074,0.25665050745010376,0.17353403568267822,-0.9815202951431274,0.7773946523666382,0.1627393662929535,0.4877889156341553,0.22567316889762878,0.12858235836029053,-1.0749891996383667,0.7684916257858276,0.1474745273590088,0.42231231927871704,0.22251181304454803,0.1146245002746582,-1.0752116441726685,0.7527777552604675,0.16083481907844543,0.4309583604335785,0.23610803484916687,0.13176053762435913,-0.9959925413131714,0.5165599584579468,0.5597939491271973,0.1091630682349205,0.4176827371120453,0.5598528981208801,-0.10926668345928192,0.6878659129142761,0.6314247846603394,-0.3402397930622101,0.29865992069244385,0.6546936631202698,-0.7728314995765686,0.6565923690795898,0.867807149887085,-0.03110281005501747,0.281863808631897,0.9133498668670654,-0.45481428503990173,0.633989155292511,0.9087939262390137,-0.01360243745148182,0.29830002784729004,0.9534850716590881,-0.4314867854118347,0.7499948740005493,0.9046818017959595,-0.1990385353565216,0.2221049964427948,0.9757713675498962,-0.6431423425674438
goddess,0.38803544640541077,0.13054993748664856,-0.26147302985191345,0.39442071318626404,0.10960154980421066,-0.23935067653656006,0.3991626501083374,0.1110130175948143,-0.2395462989807129,0.4036528468132019,0.11238375306129456,-0.23952387273311615,0.3794395923614502,0.10778164863586426,-0.24309253692626953,0.374856561422348,0.10792478919029236,-0.2433912605047226,0.3705132007598877,0.10800739377737045,-0.2434920072555542,0.404302716255188,0.12064207345247269,-0.1126190572977066,0.35933130979537964,0.11821448802947998,-0.12946784496307373,0.3944658041000366,0.15587902069091797,-0.21265491843223572,0.3776400685310364,0.1547153890132904,-0.2192017287015915,0.43385711312294006,0.27418893575668335,-0.03635565936565399,0.31799811124801636,0.2650149166584015,-0.05588484928011894,0.4639081656932831,0.453677237033844,-0.031323038041591644,0.2914188504219055,0.43700161576271057,-0.06075778976082802,0.5356892347335815,0.5403913259506226,-0.143818661570549,0.22869940102100372,0.5361100435256958,-0.17658047378063202,0.5622646808624268,0.5546126961708069,-0.16387130320072174,0.20823794603347778,0.5516936779022217,-0.20165693759918213,0.565862238407135,0.5460709929466248,-0.20417462289333344,0.20093569159507751,0.5397073030471802,-0.24432210624217987,0.5549214482307434,0.5391511917114258,-0.1635451316833496,0.20873507857322693,0.5318393707275391,-0.19856232404708862,0.403352826833725,0.575439989566803,0.008763115853071213,0.3328329622745514,0.5756875276565552,-0.008986773900687695,0.5429883003234863,0.6022959351539612,-0.2041052132844925,0.22755683958530426,0.595702588558197,-0.30282968282699585,0.5256781578063965,0.8699232935905457,-0.06104544177651405,0.22295257449150085,0.8706063628196716,-0.106216661632061,0.5065385103225708,0.8922890424728394,-0.05156489834189415,0.23774941265583038,0.8907680511474609,-0.08860646188259125,0.5439221858978271,0.9811767339706421,-0.16408106684684753,0.2115858644247055,0.9739990234375,-0.19797705113887787
goddess,0.4792886972427368,0.3155056834220886,-0.07023052126169205,0.4733022451400757,0.305259644985199,-0.061907604336738586,0.47199565172195435,0.30577829480171204,-0.062098000198602676,0.4706224203109741,0.30652156472206116,-0.06208840012550354,0.47294652462005615,0.3055484890937805,-0.07351555675268173,0.4713730812072754,0.30629825592041016,-0.0736914575099945,0.4695717394351959,0.307204008102417,-0.07376395910978317,0.461620032787323,0.3181701898574829,-0.016078675165772438,0.46008121967315674,0.319529265165329,-0.06755002588033676,0.4781893789768219,0.33189526200294495,-0.05083734169602394,0.4779328405857086,0.33168259263038635,-0.06696860492229462,0.49500223994255066,0.36705923080444336,-0.004783300217241049,0.44243454933166504,0.43491628766059875,-0.04612432420253754,0.4953644871711731,0.4627718925476074,0.020494887605309486,0.4405088424682617,0.5325106978416443,-0.09888983517885208,0.47630977630615234,0.5262706875801086,-0.010614359751343727,0.4332009255886078,0.6066206097602844,-0.1928800493478775,0.4740622341632843,0.552823543548584,-0.024177217856049538,0.42911988496780396,0.624237596988678,-0.21862569451332092,0.46765488386154175,0.5513444542884827,-0.03992977738380432,0.4289747476577759,0.6231040954589844,-0.2322639524936676,0.4688480496406555,0.5427225232124329,-0.017408575862646103,0.4309253990650177,0.6190767288208008,-0.20064759254455566,0.5389379858970642,0.5688261389732361,0.0062315198592841625,0.4943123757839203,0.5821775197982788,-0.006426449865102768,0.6240406036376953,0.5935892462730408,-0.14411064982414246,0.4154055118560791,0.5864571928977966,-0.11938770115375519,0.6333914399147034,0.7490803003311157,-0.041753172874450684,0.4231611490249634,0.7452475428581238,-0.057720284909009933,0.6259059309959412,0.7764224410057068,-0.03411222994327545,0.43201854825019836,0.7714356780052185,-0.05394493043422699,0.6625809073448181,0.7874665260314941,-0.08320710062980652,0.39314597845077515,0.7800062298774719,-0.10215646773576736
goddess,0.48778036236763,0.21974796056747437,0.41503629088401794,0.481967568397522,0.20425668358802795,0.36274778842926025,0.4759664237499237,0.20455433428287506,0.36245352029800415,0.46925559639930725,0.2051602154970169,0.36245906352996826,0.4982338547706604,0.2045617401599884,0.36177146434783936,0.5046483278274536,0.20514972507953644,0.36150074005126953,0.5113732814788818,0.2058124840259552,0.36152225732803345,0.45641282200813293,0.2169443517923355,0.150170236825943,0.5216507315635681,0.2174208164215088,0.14513397216796875,0.4786173105239868,0.23992395401000977,0.35239294171333313,0.49698758125305176,0.23950964212417603,0.3479263484477997,0.39674559235572815,0.31813353300094604,0.032853834331035614,0.5812793970108032,0.32184141874313354,0.009922684170305729,0.24871394038200378,0.3509383797645569,-0.017183220013976097,0.7230240106582642,0.3359440565109253,-0.003832009620964527,0.2596333920955658,0.21733446419239044,0.039113886654376984,0.73616623878479,0.19715024530887604,0.11553249508142471,0.24820779263973236,0.18259894847869873,0.03221341222524643,0.7437988519668579,0.16670194268226624,0.10602821409702301,0.2726200222969055,0.17938300967216492,0.032218530774116516,0.7191458344459534,0.16396480798721313,0.11672715097665787,0.2819995582103729,0.19543057680130005,0.04104520380496979,0.7137797474861145,0.17685580253601074,0.11894790828227997,0.4381847083568573,0.5694031715393066,0.02141774632036686,0.5464306473731995,0.5623895525932312,-0.02185470424592495,0.2804495692253113,0.6503666043281555,0.15654385089874268,0.7237792611122131,0.6366143226623535,0.06814166903495789,0.27978259325027466,0.8216620683670044,0.2573244273662567,0.7168450951576233,0.8186523914337158,0.06119232997298241,0.3025882840156555,0.8508561253547668,0.27088162302970886,0.6949334144592285,0.8537169694900513,0.06651115417480469,0.1959669291973114,0.8635516166687012,0.31450942158699036,0.7910217642784119,0.8527933955192566,0.09120476245880127
goddess,0.5021239519119263,0.4955565333366394,-0.4876674711704254,0.5070067048072815,0.48280462622642517,-0.4801715612411499,0.510231077671051,0.48192617297172546,-0.48031312227249146,0.5127350091934204,0.48142680525779724,-0.48030298948287964,0.49875664710998535,0.48264753818511963,-0.4827343225479126,0.49601006507873535,0.4817538857460022,-0.48282626271247864,0.49336564540863037,0.4807034730911255,-0.48295748233795166,0.5163550972938538,0.47753793001174927,-0.40390250086784363,0.4891848862171173,0.4764536917209625,-0.4147675633430481,0.5067668557167053,0.503355085849762,-0.454811155796051,0.4972144663333893,0.5031136274337769,-0.45877769589424133,0.5348228216171265,0.5099331736564636,-0.3126820921897888,0.46619483828544617,0.5086709856987,-0.3289717733860016,0.5046001672744751,0.5993233323097229,-0.31133779883384705,0.4960363805294037,0.5987043380737305,-0.34779417514801025,0.47204121947288513,0.6651769280433655,-0.3529941141605377,0.5274436473846436,0.6629897356033325,-0.39019307494163513,0.4684961438179016,0.684786319732666,-0.38248586654663086,0.5301756262779236,0.6807639598846436,-0.42398059368133545,0.46092647314071655,0.6813322901725769,-0.3907192051410675,0.5372227430343628,0.6809905767440796,-0.42912527918815613,0.46056628227233887,0.6753197908401489,-0.3564343750476837,0.5381284952163696,0.6766226887702942,-0.393545001745224,0.5213584303855896,0.5088464617729187,0.007679016329348087,0.47539421916007996,0.5071485042572021,-0.007775689009577036,0.5892049074172974,0.5177419185638428,-0.12746693193912506,0.400523841381073,0.5176372528076172,-0.15323559939861298,0.6043648719787598,0.6418514847755432,-0.015018867328763008,0.3897285461425781,0.6375043988227844,-0.03240322321653366,0.5977708101272583,0.6487818360328674,-0.0073839882388710976,0.39726510643959045,0.651913046836853,-0.022860748693346977,0.6101475954055786,0.6822400093078613,-0.09063389152288437,0.38127583265304565,0.6850501298904419,-0.1129889190196991
goddess,0.5675578117370605,0.2316981554031372,-0.7629431486129761,0.5771071314811707,0.21514272689819336,-0.7359228134155273,0.5827622413635254,0.21551722288131714,-0.7363383173942566,0.5893957018852234,0.21576309204101562,-0.7362956404685974,0.5575215220451355,0.21394765377044678,-0.7367374897003174,0.5507082343101501,0.2138788402080536,-0.7372665405273438,0.5457174777984619,0.21402934193611145,-0.7374590635299683,0.5940470695495605,0.22148433327674866,-0.5338729023933411,0.5346155166625977,0.22175422310829163,-0.5352234244346619,0.5797951221466064,0.24810294806957245,-0.68088299036026,0.5557894706726074,0.24949848651885986,-0.6841463446617126,0.6559721827507019,0.32005977630615234,-0.3654059171676636,0.4710819721221924,0.31316739320755005,-0.3470796048641205,0.7776055335998535,0.3351472020149231,-0.3676295280456543,0.34477102756500244,0.3357276916503906,-0.3690352141857147,0.9064412117004395,0.3119717836380005,-0.5733854174613953,0.22063705325126648,0.315929651260376,-0.5741496682167053,0.9393864870071411,0.2973358929157257,-0.6164461374282837,0.18235009908676147,0.2989087998867035,-0.6202824711799622,0.9412980079650879,0.28955212235450745,-0.6773044466972351,0.18227189779281616,0.2869844138622284,-0.6844199895858765,0.9283971190452576,0.29611992835998535,-0.6050683259963989,0.19436615705490112,0.2928411364555359,-0.6101433634757996,0.6097598671913147,0.5672268271446228,-0.009595545940101147,0.49368420243263245,0.5644044876098633,0.009156065993010998,0.7639191746711731,0.6513600945472717,-0.37014949321746826,0.33412060141563416,0.6564671397209167,-0.3395478129386902,0.7420769929885864,0.8488590717315674,-0.0218617282807827,0.33978790044784546,0.8492034673690796,-0.02116641215980053,0.7217379808425903,0.8754635453224182,0.0015060700243338943,0.3575865626335144,0.8806518316268921,0.0022725507151335478,0.8084057569503784,0.8983643651008606,-0.18097969889640808,0.2693832218647003,0.8911955952644348,-0.18305604159832
goddess,0.4733250141143799,0.3135405480861664,-0.3603130877017975,0.48069286346435547,0.2961241900920868,-0.3277062475681305,0.4876991808414459,0.2958042323589325,-0.32803770899772644,0.4936743974685669,0.295561283826828,-0.3279034197330475,0.4589686393737793,0.2995462715625763,-0.32909998297691345,0.4508247971534729,0.30216291546821594,-0.3295761048793793,0.4431927800178528,0.30454742908477783,-0.32969415187835693,0.4979347586631775,0.30458593368530273,-0.15677037835121155,0.4389713406562805,0.316023588180542,-0.15927192568778992,0.4898223578929901,0.33198004961013794,-0.2946513891220093,0.46043550968170166,0.3364802598953247,-0.29866963624954224,0.5565032362937927,0.39988067746162415,-0.07992193102836609,0.3963087797164917,0.4026099741458893,-0.0618724450469017,0.6865478157997131,0.40516290068626404,-0.10705805569887161,0.26524949073791504,0.40355396270751953,-0.11644852161407471,0.8056977987289429,0.4014539420604706,-0.2915104031562805,0.13602030277252197,0.3985750675201416,-0.3049924969673157,0.839441180229187,0.38774412870407104,-0.31994834542274475,0.09755438566207886,0.3911696672439575,-0.3401743471622467,0.8444187641143799,0.3841446042060852,-0.3767334818840027,0.09488174319267273,0.38213732838630676,-0.39723968505859375,0.8309552669525146,0.3930705785751343,-0.32120218873023987,0.11082372069358826,0.38869330286979675,-0.3392706513404846,0.530168354511261,0.6580061316490173,-0.003390371799468994,0.4225390553474426,0.6518067717552185,0.0029614102095365524,0.7185519933700562,0.6724758744239807,-0.29627954959869385,0.2257600724697113,0.6756135821342468,-0.30154356360435486,0.6970203518867493,0.8487279415130615,-0.013122796081006527,0.2298051118850708,0.8542282581329346,-0.000501467555295676,0.6750343441963196,0.8711050748825073,0.007121439557522535,0.2505210041999817,0.8794564008712769,0.0246223583817482,0.7599808573722839,0.9096274375915527,-0.1391507238149643,0.16125071048736572,0.92293381690979,-0.11367104202508926
goddess,0.5654225945472717,0.124911367893219,0.09277013689279556,0.5815765261650085,0.1116110160946846,0.1276012808084488,0.5905916094779968,0.11629897356033325,0.1273210495710373,0.5991050004959106,0.12225961685180664,0.1273898184299469,0.5614010095596313,0.10621190816164017,0.1330002248287201,0.5549848675727844,0.10717368125915527,0.13246847689151764,0.5482712984085083,0.10883265733718872,0.13229958713054657,0.6097487211227417,0.14901202917099,0.25496166944503784,0.5408903360366821,0.13073623180389404,0.2817809581756592,0.5780484676361084,0.1636860966682434,0.13517476618289948,0.5507693886756897,0.15265196561813354,0.14029130339622498,0.6384029984474182,0.29664650559425354,0.25481876730918884,0.4730869233608246,0.27820342779159546,0.23232848942279816,0.6845801472663879,0.5342642068862915,0.25917118787765503,0.36402428150177,0.4491173028945923,0.1961180716753006,0.8115862607955933,0.6559050679206848,0.18912187218666077,0.219646617770195,0.5172891020774841,0.10390649735927582,0.8450217843055725,0.690950870513916,0.20322664082050323,0.1731494963169098,0.5167782306671143,0.09276524186134338,0.861765444278717,0.6779245734214783,0.15625454485416412,0.16863614320755005,0.5056735873222351,0.04017041251063347,0.8481690883636475,0.6670109629631042,0.1694517880678177,0.18501080572605133,0.5116327404975891,0.07602521032094955,0.5187849402427673,0.6101449131965637,0.0046450914815068245,0.40339285135269165,0.5833925008773804,-0.005468795076012611,0.7237861156463623,0.719907283782959,-0.27147096395492554,0.11373531818389893,0.5855761170387268,-0.25459954142570496,0.45183029770851135,0.8588041663169861,-0.16472557187080383,0.35310670733451843,0.8162479996681213,-0.19101402163505554,0.42549848556518555,0.8240285515785217,-0.14706085622310638,0.39705631136894226,0.8096953630447388,-0.17468015849590302,0.37062138319015503,0.9729326963424683,-0.25533297657966614,0.3581346869468689,0.9699932336807251,-0.2812236249446869
goddess,0.7247334122657776,0.3126460313796997,-0.28251129388809204,0.7299619317054749,0.30134856700897217,-0.2556881606578827,0.7342391014099121,0.3028765916824341,-0.2558704912662506,0.7365224957466125,0.30431944131851196,-0.25578248500823975,0.7183927297592163,0.30017536878585815,-0.25743743777275085,0.7146070003509521,0.30073827505111694,-0.2577122747898102,0.7110064029693604,0.30147379636764526,-0.25780776143074036,0.7387447953224182,0.3106594383716583,-0.12082993239164352,0.7043150663375854,0.30850547552108765,-0.12936946749687195,0.730481743812561,0.3283833861351013,-0.23082926869392395,0.7169603109359741,0.32647883892059326,-0.23532162606716156,0.7661940455436707,0.38512101769447327,-0.03722721338272095,0.6704957485198975,0.38131794333457947,-0.06290939450263977,0.8390905261039734,0.37340766191482544,-0.0944489911198616,0.5960506200790405,0.3762725293636322,-0.137447327375412,0.8551292419433594,0.28994905948638916,-0.24032580852508545,0.595674991607666,0.2830542325973511,-0.27763769030570984,0.8635658621788025,0.2626435160636902,-0.27163976430892944,0.5960139632225037,0.25752532482147217,-0.31687793135643005,0.8517013192176819,0.25997844338417053,-0.2762913405895233,0.6038795709609985,0.2520957291126251,-0.31423425674438477,0.8444574475288391,0.2721516788005829,-0.24561209976673126,0.6063771843910217,0.2641819715499878,-0.2828703224658966,0.7454010844230652,0.574061930179596,0.02049443870782852,0.6819140315055847,0.5733863115310669,-0.020635388791561127,0.820212721824646,0.6760296821594238,-0.16107800602912903,0.6158198714256287,0.6787983179092407,-0.24458223581314087,0.800769567489624,0.7769713401794434,0.13059969246387482,0.6153669953346252,0.7824123501777649,0.05607408657670021,0.7878362536430359,0.7880229353904724,0.15480276942253113,0.6208180785179138,0.7916168570518494,0.08315122872591019,0.8224267959594727,0.818930983543396,0.03705286234617233,0.6052495241165161,0.8231038451194763,-0.038396187126636505
goddess,0.4792886972427368,0.3155056834220886,-0.07023052126169205,0.4733022451400757,0.305259644985199,-0.061907604336738586,0.47199565172195435,0.30577829480171204,-0.062098000198602676,0.4706224203109741,0.30652156472206116,-0.06208840012550354,0.47294652462005615,0.3055484890937805,-0.07351555675268173,0.4713730812072754,0.30629825592041016,-0.0736914575099945,0.4695717394351959,0.307204008102417,-0.07376395910978317,0.461620032787323,0.3181701898574829,-0.016078675165772438,0.46008121967315674,0.319529265165329,-0.06755002588033676,0.4781893789768219,0.33189526200294495,-0.05083734169602394,0.4779328405857086,0.33168259263038635,-0.06696860492229462,0.49500223994255066,0.36705923080444336,-0.004783300217241049,0.44243454933166504,0.43491628766059875,-0.04612432420253754,0.4953644871711731,0.4627718925476074,0.020494887605309486,0.4405088424682617,0.5325106978416443,-0.09888983517885208,0.47630977630615234,0.5262706875801086,-0.010614359751343727,0.4332009255886078,0.6066206097602844,-0.1928800493478775,0.4740622341632843,0.552823543548584,-0.024177217856049538,0.42911988496780396,0.624237596988678,-0.21862569451332092,0.46765488386154175,0.5513444542884827,-0.03992977738380432,0.4289747476577759,0.6231040954589844,-0.2322639524936676,0.4688480496406555,0.5427225232124329,-0.017408575862646103,0.4309253990650177,0.6190767288208008,-0.20064759254455566,0.5389379858970642,0.5688261389732361,0.0062315198592841625,0.4943123757839203,0.5821775197982788,-0.006426449865102768,0.6240406036376953,0.5935892462730408,-0.14411064982414246,0.4154055118560791,0.5864571928977966,-0.11938770115375519,0.6333914399147034,0.7490803003311157,-0.041753172874450684,0.4231611490249634,0.7452475428581238,-0.057720284909009933,0.6259059309959412,0.7764224410057068,-0.03411222994327545,0.43201854825019836,0.7714356780052185,-0.05394493043422699,0.6625809073448181,0.7874665260314941,-0.08320710062980652,0.39314597845077515,0.7800062298774719,-0.10215646773576736
goddess,0.5102131962776184,0.19383642077445984,0.16291731595993042,0.502244234085083,0.17889219522476196,0.10486176609992981,0.49521785974502563,0.17901825904846191,0.10445055365562439,0.4889102578163147,0.17914727330207825,0.10455621778964996,0.5222216844558716,0.1788356900215149,0.10339120030403137,0.5295822024345398,0.17894339561462402,0.10279823839664459,0.5363644957542419,0.17899739742279053,0.10271452367305756,0.47977423667907715,0.18822315335273743,-0.0657733753323555,0.5447316765785217,0.18917152285575867,-0.07281079888343811,0.4981074929237366,0.21351110935211182,0.12263186275959015,0.5218810439109802,0.21422627568244934,0.11657855659723282,0.40051108598709106,0.3108440637588501,-0.08592048287391663,0.6143153309822083,0.31259262561798096,-0.09249931573867798,0.23664569854736328,0.29278066754341125,0.04754713177680969,0.77415531873703,0.28499835729599,0.01109794806689024,0.24174678325653076,0.14248749613761902,0.20107883214950562,0.7731548547744751,0.12917190790176392,0.15398132801055908,0.22847527265548706,0.1021009087562561,0.19395872950553894,0.7844504714012146,0.09007972478866577,0.14044183492660522,0.25430405139923096,0.09836834669113159,0.17239466309547424,0.7550698518753052,0.0867767333984375,0.1205286979675293,0.26141035556793213,0.11291694641113281,0.19648773968219757,0.7455288767814636,0.10277926921844482,0.14663109183311462,0.4444270133972168,0.6206678152084351,-0.010996032506227493,0.5795696377754211,0.6130530834197998,0.01023034192621708,0.24662016332149506,0.6384782791137695,0.2765861749649048,0.7878064513206482,0.6360803842544556,0.20556578040122986,0.2193329930305481,0.8543434143066406,0.35696175694465637,0.8022973537445068,0.8687738180160522,0.29770809412002563,0.2340121567249298,0.8918247222900391,0.3654250502586365,0.78641676902771,0.9071751832962036,0.3140678405761719,0.13720443844795227,0.8699805736541748,0.37273862957954407,0.8797812461853027,0.8794644474983215,0.3407716155052185
goddess,0.5021572709083557,0.331840455532074,-0.2290482372045517,0.5017465353012085,0.3182620704174042,-0.1986510157585144,0.5044984221458435,0.3187733590602875,-0.19895853102207184,0.5072571635246277,0.3195297122001648,-0.19892361760139465,0.49345576763153076,0.31862467527389526,-0.21658778190612793,0.48923879861831665,0.31911835074424744,-0.21699373424053192,0.48505163192749023,0.3197523355484009,-0.21715538203716278,0.5069797039031982,0.32551640272140503,-0.061247359961271286,0.4733436107635498,0.32556572556495667,-0.1427924782037735,0.5064204335212708,0.34780725836753845,-0.17478115856647491,0.4965085983276367,0.3491140305995941,-0.2010842263698578,0.5248991250991821,0.3921469748020172,-0.00028926771483384073,0.45221227407455444,0.3976723551750183,-0.15346179902553558,0.543558657169342,0.26621702313423157,-0.011709894984960556,0.4532122313976288,0.2711464762687683,-0.28009068965911865,0.5511294007301331,0.14888083934783936,-0.0980726033449173,0.4589429795742035,0.13928517699241638,-0.3441579043865204,0.5547667741775513,0.11247813701629639,-0.12120847404003143,0.45501700043678284,0.10135752707719803,-0.3906126916408539,0.5481926202774048,0.10736340284347534,-0.13524995744228363,0.4594864547252655,0.0978614091873169,-0.3835829794406891,0.5433458685874939,0.12108010053634644,-0.1076500415802002,0.46303319931030273,0.11161172389984131,-0.3479926586151123,0.5283763408660889,0.6245793104171753,0.05256357416510582,0.46339112520217896,0.635879397392273,-0.05286678299307823,0.6363934874534607,0.6696694493293762,-0.1339493691921234,0.38399815559387207,0.7649828195571899,-0.2833990156650543,0.6114789247512817,0.7895998954772949,0.17895686626434326,0.3690462112426758,0.8975831270217896,0.00016901412163861096,0.5933874845504761,0.8086301684379578,0.20567376911640167,0.38103511929512024,0.9151496887207031,0.026215018704533577,0.662790834903717,0.8147968649864197,0.11187431216239929,0.33771395683288574,0.9667625427246094,-0.09192441403865814
goddess,0.5040086507797241,0.12725484371185303,-0.1545327752828598,0.5162442326545715,0.10956725478172302,-0.1107117235660553,0.520963728427887,0.11056798696517944,-0.1109636202454567,0.5274398326873779,0.11135601997375488,-0.11082001030445099,0.4970718324184418,0.10887819528579712,-0.11191706359386444,0.4915092885494232,0.10968077182769775,-0.11227957159280777,0.4872601330280304,0.11009746789932251,-0.11237506568431854,0.5362265706062317,0.12196195125579834,0.08286551386117935,0.48157668113708496,0.12028497457504272,0.07844531536102295,0.516322910785675,0.1491033136844635,-0.08377298712730408,0.4963398873806,0.1484699845314026,-0.08789537847042084,0.5829773545265198,0.26391032338142395,0.15172748267650604,0.44255855679512024,0.2630508840084076,0.1392655223608017,0.6284213662147522,0.3995044529438019,-0.013765393756330013,0.389923095703125,0.39494937658309937,-0.07844739407300949,0.5280503630638123,0.37265560030937195,-0.3386000692844391,0.4858468174934387,0.3731769025325775,-0.3917462229728699,0.5142252445220947,0.3291166424751282,-0.4053945541381836,0.49787795543670654,0.3340499997138977,-0.46426331996917725,0.5138394236564636,0.318118691444397,-0.3982546627521515,0.4982649087905884,0.32293370366096497,-0.4442662000656128,0.5158661603927612,0.3334144949913025,-0.34047529101371765,0.49663105607032776,0.3376346528530121,-0.39177238941192627,0.5578047633171082,0.5689371824264526,0.007149206940084696,0.46867725253105164,0.5725812911987305,-0.007559729274362326,0.70729660987854,0.6682611703872681,-0.27918559312820435,0.3256632089614868,0.6850133538246155,-0.2902371883392334,0.7281534671783447,0.9161368608474731,-0.029367145150899887,0.2970917820930481,0.921036422252655,-0.05620283633470535,0.7155646085739136,0.9596765041351318,-0.013101562857627869,0.30681878328323364,0.9635871648788452,-0.03902989253401756,0.8046192526817322,0.9627566933631897,-0.1660453975200653,0.22049745917320251,0.9666886925697327,-0.18712005019187927
goddess,0.5334916710853577,0.13437721133232117,-0.36034727096557617,0.532656729221344,0.11208793520927429,-0.3077635169029236,0.53537917137146,0.11243540048599243,-0.3081311881542206,0.5388967990875244,0.11257874965667725,-0.30800819396972656,0.520756185054779,0.10992959141731262,-0.3482491970062256,0.5135594010353088,0.10876265168190002,-0.34875282645225525,0.5058469176292419,0.10795369744300842,-0.34896597266197205,0.5253129601478577,0.11989990621805191,-0.06556549668312073,0.4781031608581543,0.11768597364425659,-0.25396138429641724,0.5352898240089417,0.15619522333145142,-0.2675561308860779,0.5226118564605713,0.15479299426078796,-0.3250408172607422,0.568446695804596,0.25959283113479614,0.13730087876319885,0.41406941413879395,0.26005953550338745,-0.2323513925075531,0.6761212348937988,0.29889434576034546,0.38860809803009033,0.3266533613204956,0.2980385720729828,-0.5741124153137207,0.7496132254600525,0.1940387487411499,0.4549633860588074,0.25665050745010376,0.17353403568267822,-0.9815202951431274,0.7773946523666382,0.1627393662929535,0.4877889156341553,0.22567316889762878,0.12858235836029053,-1.0749891996383667,0.7684916257858276,0.1474745273590088,0.42231231927871704,0.22251181304454803,0.1146245002746582,-1.0752116441726685,0.7527777552604675,0.16083481907844543,0.4309583604335785,0.23610803484916687,0.13176053762435913,-0.9959925413131714,0.5165599584579468,0.5597939491271973,0.1091630682349205,0.4176827371120453,0.5598528981208801,-0.10926668345928192,0.6878659129142761,0.6314247846603394,-0.3402397930622101,0.29865992069244385,0.6546936631202698,-0.7728314995765686,0.6565923690795898,0.867807149887085,-0.03110281005501747,0.281863808631897,0.9133498668670654,-0.45481428503990173,0.633989155292511,0.9087939262390137,-0.01360243745148182,0.29830002784729004,0.9534850716590881,-0.4314867854118347,0.7499948740005493,0.9046818017959595,-0.1990385353565216,0.2221049964427948,0.9757713675498962,-0.6431423425674438
